AggregationMethod,Date,Version,AirportName,PercentOfBaseline,lon,lat,City,State,ISO_3166_2,Country
Daily,2020-08-23,1.0,Charlotte Douglas International,91,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-09-12,1.0,Charlotte Douglas International,81,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-08-29,1.0,Charlotte Douglas International,67,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-02,1.0,Charlotte Douglas International,44,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-10,1.0,Charlotte Douglas International,55,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-15,1.0,Charlotte Douglas International,67,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-09-08,1.0,Charlotte Douglas International,100,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-08-13,1.0,Charlotte Douglas International,91,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-09-25,1.0,Charlotte Douglas International,95,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-03-18,1.0,Charlotte Douglas International,76,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-04-13,1.0,Charlotte Douglas International,62,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-31,1.0,Charlotte Douglas International,69,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-09-18,1.0,Charlotte Douglas International,81,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-03-31,1.0,Charlotte Douglas International,80,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-04-21,1.0,Charlotte Douglas International,69,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-04-25,1.0,Charlotte Douglas International,46,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-06,1.0,Charlotte Douglas International,74,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-07-09,1.0,Charlotte Douglas International,88,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-08-12,1.0,Charlotte Douglas International,94,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-04-23,1.0,Charlotte Douglas International,69,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-08-10,1.0,Charlotte Douglas International,96,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-05-01,1.0,Charlotte Douglas International,62,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-06-11,1.0,Charlotte Douglas International,92,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-10-03,1.0,Charlotte Douglas International,67,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-10-12,1.0,Charlotte Douglas International,77,-80.9478114283204, 35.2136892261228,Charlotte,North Carolina,US-NC,United States of America (the)
Daily,2020-09-03,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-05,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-25,1.0,"Newark Liberty International ",98,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-08,1.0,"Newark Liberty International ",63,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-21,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-06,1.0,"Newark Liberty International ",73,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-18,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-21,1.0,"Newark Liberty International ",92,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-05,1.0,"Newark Liberty International ",61,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-07,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-29,1.0,"Newark Liberty International ",73,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-01,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-24,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-01,1.0,"Newark Liberty International ",94,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-12,1.0,"Newark Liberty International ",83,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-24,1.0,"Newark Liberty International ",91,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-29,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-18,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-10,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-02,1.0,"Newark Liberty International ",71,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-07,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-03,1.0,"Newark Liberty International ",67,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-12,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-11,1.0,"Newark Liberty International ",79,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-23,1.0,"Newark Liberty International ",95,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-16,1.0,"Newark Liberty International ",60,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-15,1.0,"Newark Liberty International ",89,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-11,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-20,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-26,1.0,"Newark Liberty International ",55,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-05,1.0,"Newark Liberty International ",91,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-31,1.0,"Newark Liberty International ",63,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-03,1.0,"Newark Liberty International ",66,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-06,1.0,"Newark Liberty International ",62,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-17,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-30,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-24,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-13,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-30,1.0,"Newark Liberty International ",97,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-16,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-23,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-24,1.0,"Newark Liberty International ",63,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-01,1.0,"Newark Liberty International ",76,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-19,1.0,"Newark Liberty International ",66,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-12,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-08,1.0,"Newark Liberty International ",78,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-14,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-10,1.0,"Newark Liberty International ",64,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-07,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-18,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-14,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-29,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-16,1.0,"Newark Liberty International ",85,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-04,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-19,1.0,"Newark Liberty International ",74,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-02,1.0,"Newark Liberty International ",56,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-29,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-27,1.0,"Newark Liberty International ",66,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-01,1.0,"Newark Liberty International ",64,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-10,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-23,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-12,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-18,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-26,1.0,"Newark Liberty International ",61,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-27,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-16,1.0,"Newark Liberty International ",68,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-02,1.0,"Newark Liberty International ",64,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-14,1.0,"Newark Liberty International ",57,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-30,1.0,"Newark Liberty International ",67,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-18,1.0,"Newark Liberty International ",78,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-26,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-31,1.0,"Newark Liberty International ",61,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-22,1.0,"Newark Liberty International ",98,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-13,1.0,"Newark Liberty International ",68,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-28,1.0,"Newark Liberty International ",71,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-25,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-10,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-22,1.0,"Newark Liberty International ",93,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-28,1.0,"Newark Liberty International ",61,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-02,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-15,1.0,"Newark Liberty International ",68,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-04,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-14,1.0,"Newark Liberty International ",67,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-24,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-16,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-22,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-11,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-03,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-28,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-23,1.0,"Newark Liberty International ",92,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-21,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-04,1.0,"Newark Liberty International ",73,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-12,1.0,"Newark Liberty International ",84,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-09,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-09,1.0,"Newark Liberty International ",59,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-16,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-09,1.0,"Newark Liberty International ",73,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-25,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-25,1.0,"Newark Liberty International ",57,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-25,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-18,1.0,"Newark Liberty International ",82,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-04,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-07,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-25,1.0,"Newark Liberty International ",31,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-14,1.0,"Newark Liberty International ",84,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-07,1.0,"Newark Liberty International ",56,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-23,1.0,"Newark Liberty International ",56,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-10,1.0,"Newark Liberty International ",67,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-03,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-17,1.0,"Newark Liberty International ",66,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-19,1.0,"Newark Liberty International ",77,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-06,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-16,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-29,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-13,1.0,"Newark Liberty International ",54,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-15,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-13,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-20,1.0,"Newark Liberty International ",69,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-21,1.0,"Newark Liberty International ",74,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-06,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-22,1.0,"Newark Liberty International ",71,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-13,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-26,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-05,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-28,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-22,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-30,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-31,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-01,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-11,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-30,1.0,"Newark Liberty International ",63,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-27,1.0,"Newark Liberty International ",95,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-20,1.0,"Newark Liberty International ",67,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-05,1.0,"Newark Liberty International ",74,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-03,1.0,"Newark Liberty International ",61,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-05,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-24,1.0,"Newark Liberty International ",62,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-08,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-26,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-08,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-05,1.0,"Newark Liberty International ",77,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-08,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-07-27,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-15,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-27,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-22,1.0,"Newark Liberty International ",96,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-15,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-17,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-18,1.0,"Newark Liberty International ",59,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-27,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-26,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-03-19,1.0,"Newark Liberty International ",92,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-23,1.0,"Newark Liberty International ",64,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-04,1.0,"Newark Liberty International ",73,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-01,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-01,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-27,1.0,"Newark Liberty International ",71,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-22,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-30,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-25,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-10,1.0,"Newark Liberty International ",69,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-07,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-08,1.0,"Newark Liberty International ",92,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-04-12,1.0,"Newark Liberty International ",64,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-13,1.0,"Newark Liberty International ",65,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-09-21,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-20,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-04,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-10,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-05-12,1.0,"Newark Liberty International ",70,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-06-09,1.0,"Newark Liberty International ",74,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-10-09,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
Daily,2020-08-08,1.0,"Newark Liberty International ",100,-74.1751246689879, 40.6915033838306,Newark,New Jersey,US-NJ,United States of America (the)
